Column1,Transaction_ID,User_ID,Merchant_ID,Merchant_Category,Payment_Mode,Transaction_Amount,Transaction_Status,Timestamp,Interchange_Fee_INR
205,TXN2026100204,USR4165,MER27,Food & Dining,Bank UPI (Direct),"?5,233.24",Success,8/31/2026 23:47,?0.00
206,TXN2026100205,USR3630,MER17,Groceries & Supermarkets,PPI Wallet UPI,"?4,067.56",Success,8/1/2026 2:08,?44.74
207,TXN2026100206,USR4506,MER46,Travel & Hospitality,Bank UPI (Direct),"?9,120.65",Success,8/12/2026 5:16,?0.00
208,TXN2026100207,USR2484,MER28,Groceries & Supermarkets,PPI Wallet UPI,"?2,448.45",Success,9/3/2026 0:24,?26.93
209,TXN2026100208,USR3631,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?9,224.90",Success,8/26/2026 19:39,?0.00
210,TXN2026100209,USR4589,MER34,Travel & Hospitality,Bank UPI (Direct),"?8,282.38",Success,9/6/2026 18:54,?0.00
211,TXN2026100210,USR2185,MER28,Groceries & Supermarkets,PPI Wallet UPI,"?7,186.28",Success,8/21/2026 16:49,?79.05
212,TXN2026100211,USR1468,MER21,Food & Dining,PPI Wallet UPI,"?6,963.82",Success,8/30/2026 19:54,?76.60
213,TXN2026100212,USR1298,MER48,Food & Dining,PPI Wallet UPI,"?1,680.59",Success,8/12/2026 2:22,?0.00
214,TXN2026100213,USR2461,MER27,Travel & Hospitality,PPI Wallet UPI,"?13,328.97",Success,8/8/2026 22:55,?146.62
215,TXN2026100214,USR2189,MER34,Electronics & Gadgets,PPI Wallet UPI,"?12,440.78",Success,8/27/2026 0:30,?136.85
216,TXN2026100215,USR2181,MER34,Electronics & Gadgets,Bank UPI (Direct),"?4,191.80",Success,9/11/2026 0:37,?0.00
217,TXN2026100216,USR3983,MER23,Travel & Hospitality,PPI Wallet UPI,"?13,982.21",Success,8/2/2026 10:20,?153.80
218,TXN2026100217,USR3644,MER49,Food & Dining,Bank UPI (Direct),?195.00,Success,8/27/2026 5:37,?0.00
219,TXN2026100218,USR3203,MER40,Groceries & Supermarkets,Credit Card on UPI,"?5,577.83",Success,8/24/2026 19:47,?0.00
220,TXN2026100219,USR4825,MER48,Electronics & Gadgets,PPI Wallet UPI,"?13,490.20",Success,8/8/2026 1:41,?148.39
221,TXN2026100220,USR4973,MER11,Groceries & Supermarkets,Credit Card on UPI,"?9,433.84",Success,9/4/2026 16:43,?0.00
222,TXN2026100221,USR2036,MER40,Electronics & Gadgets,Bank UPI (Direct),"?9,997.74",Success,9/5/2026 23:19,?0.00
223,TXN2026100222,USR3799,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?11,090.24",Success,9/14/2026 9:30,?0.00
224,TXN2026100223,USR3645,MER39,Groceries & Supermarkets,Credit Card on UPI,?267.56,Success,8/23/2026 18:05,?0.00
225,TXN2026100224,USR4609,MER13,Groceries & Supermarkets,PPI Wallet UPI,"?7,972.55",Success,8/24/2026 10:39,?87.70
226,TXN2026100225,USR4021,MER26,Groceries & Supermarkets,PPI Wallet UPI,"?11,075.58",Success,8/22/2026 19:35,?121.83
227,TXN2026100226,USR2362,MER50,Groceries & Supermarkets,Credit Card on UPI,"?2,849.18",Success,8/19/2026 3:31,?0.00
228,TXN2026100227,USR4583,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?13,201.84",Success,8/24/2026 15:52,?0.00
229,TXN2026100228,USR3995,MER16,Groceries & Supermarkets,PPI Wallet UPI,"?2,230.49",Success,8/14/2026 22:38,?24.54
230,TXN2026100229,USR3758,MER38,Food & Dining,Bank UPI (Direct),"?2,987.68",Failed,8/13/2026 8:42,?0.00
231,TXN2026100230,USR4460,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?9,356.96",Success,9/11/2026 1:58,?0.00
232,TXN2026100231,USR4956,MER47,Groceries & Supermarkets,PPI Wallet UPI,"?6,596.97",Success,8/21/2026 6:08,?72.57
233,TXN2026100232,USR3471,MER47,Food & Dining,Credit Card on UPI,"?9,842.52",Success,9/5/2026 9:29,?0.00
234,TXN2026100233,USR3094,MER36,Groceries & Supermarkets,PPI Wallet UPI,"?13,745.40",Success,8/15/2026 13:15,?151.20
235,TXN2026100234,USR2239,MER47,Food & Dining,PPI Wallet UPI,"?13,718.27",Success,8/3/2026 1:33,?150.90
236,TXN2026100235,USR2219,MER23,Food & Dining,PPI Wallet UPI,"?14,380.88",Success,9/4/2026 19:51,?158.19
237,TXN2026100236,USR3192,MER25,Food & Dining,Bank UPI (Direct),"?8,496.92",Success,8/31/2026 19:07,?0.00
238,TXN2026100237,USR2426,MER50,Food & Dining,PPI Wallet UPI,"?10,780.70",Success,8/31/2026 23:20,?118.59
239,TXN2026100238,USR1593,MER17,Food & Dining,Bank UPI (Direct),"?10,731.27",Success,9/9/2026 18:17,?0.00
240,TXN2026100239,USR4029,MER18,Food & Dining,PPI Wallet UPI,"?7,583.89",Success,8/1/2026 9:25,?83.42
241,TXN2026100240,USR2000,MER16,Groceries & Supermarkets,Bank UPI (Direct),"?8,918.64",Success,8/16/2026 12:41,?0.00
242,TXN2026100241,USR4359,MER39,Food & Dining,Bank UPI (Direct),"?2,438.85",Success,8/25/2026 8:34,?0.00
243,TXN2026100242,USR2590,MER46,Groceries & Supermarkets,PPI Wallet UPI,"?8,767.62",Success,9/7/2026 12:14,?96.44
244,TXN2026100243,USR2424,MER43,Electronics & Gadgets,PPI Wallet UPI,"?1,015.55",Success,8/13/2026 21:43,?0.00
245,TXN2026100244,USR3093,MER24,Food & Dining,PPI Wallet UPI,"?4,454.99",Success,9/7/2026 12:16,?49.00
246,TXN2026100245,USR2650,MER36,Groceries & Supermarkets,PPI Wallet UPI,"?8,078.64",Success,8/31/2026 4:57,?88.87
247,TXN2026100246,USR4694,MER19,Travel & Hospitality,Bank UPI (Direct),"?3,185.09",Success,8/19/2026 4:30,?0.00
248,TXN2026100247,USR4695,MER27,Groceries & Supermarkets,PPI Wallet UPI,"?5,129.40",Success,8/22/2026 18:50,?56.42
249,TXN2026100248,USR4289,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?5,629.51",Success,8/7/2026 19:06,?0.00
250,TXN2026100249,USR3969,MER40,Groceries & Supermarkets,Credit Card on UPI,"?6,025.45",Success,8/14/2026 8:39,?0.00
251,TXN2026100250,USR1534,MER35,Groceries & Supermarkets,Bank UPI (Direct),"?4,537.38",Success,8/29/2026 10:11,?0.00
252,TXN2026100251,USR4988,MER50,Electronics & Gadgets,Bank UPI (Direct),"?5,114.72",Success,8/9/2026 9:24,?0.00
253,TXN2026100252,USR2044,MER22,Food & Dining,Bank UPI (Direct),"?1,758.59",Success,8/8/2026 15:35,?0.00
254,TXN2026100253,USR3481,MER47,Groceries & Supermarkets,PPI Wallet UPI,"?2,287.33",Success,9/3/2026 23:49,?25.16
255,TXN2026100254,USR3776,MER23,Groceries & Supermarkets,PPI Wallet UPI,"?5,834.79",Success,8/23/2026 19:43,?64.18
256,TXN2026100255,USR3471,MER17,Groceries & Supermarkets,Bank UPI (Direct),"?9,541.22",Success,8/13/2026 9:58,?0.00
257,TXN2026100256,USR1407,MER40,Groceries & Supermarkets,Bank UPI (Direct),"?9,185.90",Success,8/9/2026 15:04,?0.00
258,TXN2026100257,USR2287,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?3,554.81",Success,9/4/2026 15:17,?39.10
259,TXN2026100258,USR2264,MER48,Electronics & Gadgets,Bank UPI (Direct),"?14,700.94",Success,8/1/2026 18:10,?0.00
260,TXN2026100259,USR2716,MER18,Food & Dining,Credit Card on UPI,"?4,942.67",Success,9/8/2026 9:54,?0.00
261,TXN2026100260,USR1231,MER17,Groceries & Supermarkets,Bank UPI (Direct),?797.30,Success,8/3/2026 20:22,?0.00
262,TXN2026100261,USR3468,MER18,Groceries & Supermarkets,PPI Wallet UPI,"?11,565.64",Success,9/6/2026 23:14,?127.22
263,TXN2026100262,USR4718,MER34,Groceries & Supermarkets,PPI Wallet UPI,"?1,302.82",Success,9/8/2026 5:16,?0.00
264,TXN2026100263,USR4716,MER49,Electronics & Gadgets,PPI Wallet UPI,"?14,534.76",Success,9/3/2026 12:33,?159.88
265,TXN2026100264,USR2813,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?6,902.51",Success,9/9/2026 23:03,?0.00
266,TXN2026100265,USR2026,MER35,Food & Dining,PPI Wallet UPI,"?2,132.35",Success,8/5/2026 18:38,?23.46
267,TXN2026100266,USR3792,MER40,Food & Dining,Bank UPI (Direct),"?2,682.24",Success,9/9/2026 6:21,?0.00
268,TXN2026100267,USR1400,MER42,Food & Dining,Bank UPI (Direct),"?4,053.97",Success,8/24/2026 6:05,?0.00
269,TXN2026100268,USR2111,MER33,Groceries & Supermarkets,PPI Wallet UPI,"?5,467.93",Success,8/21/2026 3:15,?60.15
270,TXN2026100269,USR3592,MER40,Travel & Hospitality,PPI Wallet UPI,"?14,501.41",Success,8/24/2026 7:08,?159.52
271,TXN2026100270,USR3804,MER28,Food & Dining,Credit Card on UPI,"?5,523.44",Success,8/2/2026 0:03,?0.00
272,TXN2026100271,USR3073,MER43,Food & Dining,Bank UPI (Direct),"?4,434.06",Success,9/7/2026 17:29,?0.00
273,TXN2026100272,USR3842,MER27,Groceries & Supermarkets,PPI Wallet UPI,"?2,973.75",Success,8/27/2026 23:30,?32.71
274,TXN2026100273,USR2583,MER37,Groceries & Supermarkets,Credit Card on UPI,"?12,442.95",Success,8/30/2026 2:47,?0.00
275,TXN2026100274,USR3705,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?2,275.92",Success,8/17/2026 8:18,?0.00
276,TXN2026100275,USR3875,MER15,Groceries & Supermarkets,PPI Wallet UPI,"?1,630.45",Success,9/3/2026 0:16,?0.00
277,TXN2026100276,USR1140,MER33,Electronics & Gadgets,Credit Card on UPI,"?3,742.02",Success,8/30/2026 0:44,?0.00
278,TXN2026100277,USR2799,MER22,Electronics & Gadgets,Credit Card on UPI,"?13,467.29",Success,9/5/2026 8:32,?0.00
279,TXN2026100278,USR3509,MER24,Travel & Hospitality,Credit Card on UPI,"?3,879.26",Failed,8/17/2026 0:30,?0.00
280,TXN2026100279,USR2089,MER41,Food & Dining,PPI Wallet UPI,"?9,592.55",Success,8/2/2026 2:28,?105.52
281,TXN2026100280,USR4127,MER19,Electronics & Gadgets,Bank UPI (Direct),"?13,225.26",Success,8/9/2026 21:53,?0.00
282,TXN2026100281,USR2910,MER15,Groceries & Supermarkets,Bank UPI (Direct),"?2,925.32",Success,8/16/2026 13:01,?0.00
283,TXN2026100282,USR4814,MER38,Travel & Hospitality,Bank UPI (Direct),"?11,665.03",Success,9/9/2026 18:44,?0.00
284,TXN2026100283,USR3496,MER37,Electronics & Gadgets,PPI Wallet UPI,"?4,684.03",Success,8/17/2026 22:23,?51.52
285,TXN2026100284,USR4698,MER37,Groceries & Supermarkets,Bank UPI (Direct),"?11,366.15",Success,8/29/2026 8:51,?0.00
286,TXN2026100285,USR2962,MER43,Travel & Hospitality,Bank UPI (Direct),"?6,818.52",Success,8/5/2026 13:24,?0.00
287,TXN2026100286,USR2702,MER29,Travel & Hospitality,PPI Wallet UPI,"?8,516.36",Success,8/14/2026 17:06,?93.68
288,TXN2026100287,USR4005,MER27,Food & Dining,PPI Wallet UPI,"?6,054.53",Success,8/21/2026 9:32,?66.60
289,TXN2026100288,USR4857,MER48,Electronics & Gadgets,PPI Wallet UPI,"?9,630.03",Success,9/6/2026 19:11,?105.93
290,TXN2026100289,USR3562,MER23,Food & Dining,PPI Wallet UPI,"?1,485.61",Success,8/24/2026 12:25,?0.00
291,TXN2026100290,USR1194,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?4,989.82",Success,8/12/2026 18:36,?0.00
292,TXN2026100291,USR2639,MER40,Electronics & Gadgets,PPI Wallet UPI,"?4,099.43",Success,8/19/2026 23:40,?45.09
293,TXN2026100292,USR1490,MER41,Electronics & Gadgets,PPI Wallet UPI,"?6,573.74",Failed,8/6/2026 2:08,?0.00
294,TXN2026100293,USR4142,MER10,Food & Dining,Bank UPI (Direct),"?8,073.07",Success,9/3/2026 6:58,?0.00
295,TXN2026100294,USR1493,MER39,Electronics & Gadgets,Credit Card on UPI,"?1,430.82",Failed,9/7/2026 19:00,?0.00
296,TXN2026100295,USR4260,MER28,Food & Dining,Credit Card on UPI,"?1,171.13",Success,8/31/2026 14:41,?0.00
297,TXN2026100296,USR1112,MER32,Food & Dining,Bank UPI (Direct),?948.76,Success,8/4/2026 12:51,?0.00
298,TXN2026100297,USR1981,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?6,704.55",Success,8/19/2026 6:49,?0.00
299,TXN2026100298,USR2760,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?11,024.79",Success,9/9/2026 18:12,?0.00
300,TXN2026100299,USR1204,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?10,139.60",Success,8/11/2026 3:32,?0.00
301,TXN2026100300,USR2647,MER20,Electronics & Gadgets,Bank UPI (Direct),"?14,462.30",Success,8/1/2026 7:29,?0.00
302,TXN2026100301,USR2658,MER23,Travel & Hospitality,Bank UPI (Direct),"?1,050.65",Success,8/23/2026 1:07,?0.00
303,TXN2026100302,USR1866,MER19,Electronics & Gadgets,Bank UPI (Direct),"?6,614.36",Success,8/5/2026 2:40,?0.00
304,TXN2026100303,USR1125,MER13,Groceries & Supermarkets,PPI Wallet UPI,"?11,446.55",Success,8/22/2026 21:44,?125.91
305,TXN2026100304,USR4887,MER13,Electronics & Gadgets,Bank UPI (Direct),?350.05,Success,8/23/2026 14:47,?0.00
306,TXN2026100305,USR1514,MER36,Groceries & Supermarkets,Bank UPI (Direct),"?1,598.75",Success,8/10/2026 18:46,?0.00
307,TXN2026100306,USR1297,MER18,Food & Dining,Bank UPI (Direct),"?8,393.20",Success,8/29/2026 10:55,?0.00
308,TXN2026100307,USR2597,MER40,Groceries & Supermarkets,Bank UPI (Direct),"?12,661.57",Success,8/26/2026 19:48,?0.00
309,TXN2026100308,USR4899,MER44,Electronics & Gadgets,Bank UPI (Direct),?307.86,Success,8/23/2026 23:17,?0.00
310,TXN2026100309,USR1223,MER31,Travel & Hospitality,Credit Card on UPI,"?8,042.58",Success,9/14/2026 23:41,?0.00
311,TXN2026100310,USR1120,MER40,Groceries & Supermarkets,PPI Wallet UPI,"?9,436.98",Success,8/17/2026 15:29,?103.81
312,TXN2026100311,USR1568,MER18,Groceries & Supermarkets,Bank UPI (Direct),"?13,644.86",Success,8/11/2026 17:34,?0.00
313,TXN2026100312,USR4167,MER34,Groceries & Supermarkets,Credit Card on UPI,"?4,236.11",Success,8/5/2026 14:08,?0.00
314,TXN2026100313,USR1879,MER31,Food & Dining,Bank UPI (Direct),"?8,246.97",Failed,9/1/2026 20:27,?0.00
315,TXN2026100314,USR2767,MER16,Travel & Hospitality,Bank UPI (Direct),"?11,608.60",Success,8/5/2026 19:55,?0.00
316,TXN2026100315,USR4673,MER48,Electronics & Gadgets,PPI Wallet UPI,"?6,473.35",Success,9/1/2026 3:46,?71.21
317,TXN2026100316,USR4194,MER41,Groceries & Supermarkets,PPI Wallet UPI,"?3,943.17",Success,8/16/2026 4:27,?43.37
318,TXN2026100317,USR2377,MER16,Travel & Hospitality,PPI Wallet UPI,"?7,238.48",Success,9/3/2026 5:22,?79.62
319,TXN2026100318,USR4963,MER45,Electronics & Gadgets,PPI Wallet UPI,"?12,207.97",Success,8/7/2026 23:19,?134.29
320,TXN2026100319,USR2278,MER24,Food & Dining,Bank UPI (Direct),"?8,118.70",Success,8/31/2026 10:57,?0.00
321,TXN2026100320,USR4550,MER49,Food & Dining,Bank UPI (Direct),"?5,662.94",Success,8/22/2026 3:45,?0.00
322,TXN2026100321,USR3444,MER15,Groceries & Supermarkets,Bank UPI (Direct),"?11,137.05",Success,8/24/2026 0:04,?0.00
323,TXN2026100322,USR4262,MER44,Groceries & Supermarkets,Bank UPI (Direct),"?13,394.49",Success,9/8/2026 14:34,?0.00
324,TXN2026100323,USR2210,MER26,Groceries & Supermarkets,PPI Wallet UPI,"?6,518.54",Success,8/4/2026 11:09,?71.70
325,TXN2026100324,USR4948,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?12,824.17",Success,8/19/2026 11:06,?0.00
326,TXN2026100325,USR2174,MER19,Food & Dining,Credit Card on UPI,"?10,545.28",Success,9/8/2026 21:59,?0.00
327,TXN2026100326,USR2794,MER48,Food & Dining,Credit Card on UPI,"?2,418.84",Success,8/24/2026 3:38,?0.00
328,TXN2026100327,USR3886,MER13,Groceries & Supermarkets,Bank UPI (Direct),"?12,065.33",Success,8/11/2026 18:31,?0.00
329,TXN2026100328,USR1467,MER16,Electronics & Gadgets,Bank UPI (Direct),"?8,271.28",Success,8/11/2026 5:54,?0.00
330,TXN2026100329,USR1612,MER15,Food & Dining,PPI Wallet UPI,"?4,155.87",Success,8/18/2026 6:16,?45.71
331,TXN2026100330,USR1599,MER22,Electronics & Gadgets,Bank UPI (Direct),"?11,928.28",Success,9/3/2026 5:19,?0.00
332,TXN2026100331,USR2657,MER43,Food & Dining,PPI Wallet UPI,"?2,944.41",Success,9/1/2026 17:24,?32.39
333,TXN2026100332,USR2741,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?3,044.03",Success,8/19/2026 22:09,?0.00
334,TXN2026100333,USR3444,MER45,Travel & Hospitality,Bank UPI (Direct),"?4,427.07",Success,8/21/2026 4:50,?0.00
335,TXN2026100334,USR4871,MER40,Food & Dining,PPI Wallet UPI,"?14,442.68",Success,9/6/2026 13:01,?158.87
336,TXN2026100335,USR3302,MER44,Electronics & Gadgets,Credit Card on UPI,"?7,495.53",Success,8/29/2026 23:32,?0.00
337,TXN2026100336,USR3314,MER21,Groceries & Supermarkets,PPI Wallet UPI,"?1,480.08",Success,9/1/2026 12:33,?0.00
338,TXN2026100337,USR3274,MER17,Groceries & Supermarkets,Credit Card on UPI,"?12,636.01",Success,8/25/2026 6:36,?0.00
339,TXN2026100338,USR4520,MER48,Food & Dining,PPI Wallet UPI,"?5,416.34",Success,8/20/2026 21:17,?59.58
340,TXN2026100339,USR1615,MER31,Food & Dining,Bank UPI (Direct),"?3,773.56",Success,8/14/2026 3:03,?0.00
341,TXN2026100340,USR2877,MER27,Food & Dining,Bank UPI (Direct),"?1,739.71",Success,8/11/2026 10:28,?0.00
342,TXN2026100341,USR4087,MER19,Groceries & Supermarkets,Credit Card on UPI,"?4,143.72",Success,8/17/2026 9:20,?0.00
343,TXN2026100342,USR1280,MER14,Travel & Hospitality,Bank UPI (Direct),"?5,314.16",Success,9/4/2026 17:36,?0.00
344,TXN2026100343,USR4532,MER13,Food & Dining,PPI Wallet UPI,"?9,130.14",Success,9/12/2026 5:56,?100.43
345,TXN2026100344,USR4176,MER16,Groceries & Supermarkets,Bank UPI (Direct),"?3,325.10",Success,8/5/2026 17:01,?0.00
346,TXN2026100345,USR4224,MER20,Food & Dining,Bank UPI (Direct),"?11,058.13",Success,8/23/2026 13:49,?0.00
347,TXN2026100346,USR3189,MER20,Groceries & Supermarkets,PPI Wallet UPI,"?12,113.94",Success,9/14/2026 8:45,?133.25
348,TXN2026100347,USR2796,MER35,Travel & Hospitality,Bank UPI (Direct),"?13,699.25",Success,8/6/2026 13:23,?0.00
349,TXN2026100348,USR1176,MER50,Groceries & Supermarkets,Bank UPI (Direct),"?1,482.51",Success,9/2/2026 0:32,?0.00
350,TXN2026100349,USR2011,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?6,154.62",Success,8/8/2026 4:15,?0.00
351,TXN2026100350,USR3498,MER29,Groceries & Supermarkets,Credit Card on UPI,"?6,228.66",Success,8/21/2026 7:30,?0.00
352,TXN2026100351,USR1820,MER41,Groceries & Supermarkets,Credit Card on UPI,"?5,216.20",Success,8/11/2026 12:07,?0.00
353,TXN2026100352,USR2483,MER49,Groceries & Supermarkets,PPI Wallet UPI,"?5,155.04",Success,8/6/2026 23:07,?56.71
354,TXN2026100353,USR4146,MER22,Groceries & Supermarkets,PPI Wallet UPI,"?8,057.04",Success,9/14/2026 3:32,?88.63
355,TXN2026100354,USR2591,MER16,Groceries & Supermarkets,PPI Wallet UPI,"?2,889.86",Success,8/21/2026 4:08,?31.79
356,TXN2026100355,USR4120,MER48,Travel & Hospitality,Bank UPI (Direct),"?11,965.56",Success,8/24/2026 8:53,?0.00
357,TXN2026100356,USR1975,MER13,Groceries & Supermarkets,PPI Wallet UPI,"?1,183.10",Pending,8/2/2026 3:50,?0.00
358,TXN2026100357,USR2422,MER19,Groceries & Supermarkets,PPI Wallet UPI,"?11,106.89",Success,8/12/2026 15:42,?122.18
359,TXN2026100358,USR4293,MER16,Travel & Hospitality,PPI Wallet UPI,"?8,734.26",Success,8/30/2026 19:29,?96.08
360,TXN2026100359,USR1080,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?12,751.06",Success,8/30/2026 6:46,?0.00
361,TXN2026100360,USR1196,MER40,Food & Dining,PPI Wallet UPI,"?11,189.08",Success,8/5/2026 22:15,?123.08
362,TXN2026100361,USR3317,MER37,Electronics & Gadgets,PPI Wallet UPI,"?14,497.24",Success,9/3/2026 8:35,?159.47
363,TXN2026100362,USR1474,MER22,Food & Dining,PPI Wallet UPI,"?12,800.23",Success,8/26/2026 5:16,?140.80
364,TXN2026100363,USR3971,MER18,Groceries & Supermarkets,PPI Wallet UPI,"?6,802.84",Success,8/31/2026 9:08,?74.83
365,TXN2026100364,USR1039,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?10,486.81",Success,9/9/2026 6:06,?0.00
366,TXN2026100365,USR1536,MER26,Food & Dining,PPI Wallet UPI,"?6,543.92",Success,8/19/2026 15:16,?71.98
367,TXN2026100366,USR3078,MER38,Groceries & Supermarkets,PPI Wallet UPI,"?7,821.14",Success,8/1/2026 5:52,?86.03
368,TXN2026100367,USR1214,MER27,Groceries & Supermarkets,Bank UPI (Direct),"?10,719.99",Success,9/12/2026 23:45,?0.00
369,TXN2026100368,USR3270,MER39,Groceries & Supermarkets,Bank UPI (Direct),"?13,886.14",Success,8/16/2026 6:12,?0.00
370,TXN2026100369,USR2982,MER32,Travel & Hospitality,Bank UPI (Direct),"?12,169.78",Success,8/15/2026 12:40,?0.00
371,TXN2026100370,USR3869,MER18,Electronics & Gadgets,Credit Card on UPI,"?6,940.58",Success,8/18/2026 21:13,?0.00
372,TXN2026100371,USR1531,MER38,Electronics & Gadgets,Bank UPI (Direct),"?8,326.44",Success,8/10/2026 20:53,?0.00
373,TXN2026100372,USR3049,MER21,Groceries & Supermarkets,Bank UPI (Direct),"?8,156.86",Success,8/23/2026 12:44,?0.00
374,TXN2026100373,USR3269,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?9,900.66",Success,8/5/2026 18:36,?108.91
375,TXN2026100374,USR1397,MER30,Groceries & Supermarkets,Credit Card on UPI,"?5,749.19",Success,8/16/2026 5:43,?0.00
376,TXN2026100375,USR3674,MER14,Electronics & Gadgets,Bank UPI (Direct),"?13,968.19",Success,8/8/2026 8:30,?0.00
377,TXN2026100376,USR2207,MER29,Food & Dining,PPI Wallet UPI,"?3,202.50",Success,8/21/2026 0:25,?35.23
378,TXN2026100377,USR2487,MER35,Groceries & Supermarkets,PPI Wallet UPI,"?3,457.95",Success,8/19/2026 16:42,?38.04
379,TXN2026100378,USR2858,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?3,789.19",Success,9/14/2026 0:30,?0.00
380,TXN2026100379,USR4355,MER43,Food & Dining,Bank UPI (Direct),"?6,036.70",Failed,8/14/2026 2:23,?0.00
381,TXN2026100380,USR1009,MER30,Groceries & Supermarkets,PPI Wallet UPI,"?2,027.70",Success,8/18/2026 22:59,?22.30
382,TXN2026100381,USR3243,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?5,726.22",Success,9/9/2026 8:12,?62.99
383,TXN2026100382,USR2906,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?5,497.46",Success,9/5/2026 21:59,?0.00
384,TXN2026100383,USR3242,MER23,Groceries & Supermarkets,Credit Card on UPI,"?3,301.58",Success,8/31/2026 1:58,?0.00
385,TXN2026100384,USR2020,MER20,Travel & Hospitality,Bank UPI (Direct),"?14,754.43",Success,8/7/2026 4:50,?0.00
386,TXN2026100385,USR2414,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?10,910.41",Success,8/8/2026 6:13,?0.00
387,TXN2026100386,USR4286,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?10,103.75",Success,8/30/2026 6:22,?0.00
388,TXN2026100387,USR2838,MER46,Electronics & Gadgets,Bank UPI (Direct),"?10,820.50",Success,9/15/2026 4:16,?0.00
389,TXN2026100388,USR3622,MER50,Electronics & Gadgets,Bank UPI (Direct),"?4,220.19",Success,8/17/2026 19:24,?0.00
390,TXN2026100389,USR4742,MER42,Groceries & Supermarkets,PPI Wallet UPI,"?4,667.52",Failed,9/6/2026 21:08,?0.00
391,TXN2026100390,USR2986,MER45,Travel & Hospitality,Bank UPI (Direct),"?7,044.57",Success,8/22/2026 1:10,?0.00
392,TXN2026100391,USR2095,MER16,Food & Dining,Bank UPI (Direct),"?13,033.85",Success,9/6/2026 6:53,?0.00
393,TXN2026100392,USR4645,MER34,Travel & Hospitality,Credit Card on UPI,"?10,435.34",Success,9/2/2026 10:36,?0.00
394,TXN2026100393,USR4075,MER25,Electronics & Gadgets,PPI Wallet UPI,"?12,512.36",Success,8/15/2026 8:55,?137.64
395,TXN2026100394,USR4484,MER35,Electronics & Gadgets,PPI Wallet UPI,"?2,325.06",Success,8/25/2026 1:21,?25.58
396,TXN2026100395,USR2234,MER38,Food & Dining,PPI Wallet UPI,?512.04,Success,8/21/2026 9:07,?0.00
